source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,"Just arrived at Camp David, where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds!",Fri Aug 25 21:12:08 +0000 2017,11585,66588,FALSE,901190479798312961
Twitter for iPhone,Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!,Fri Aug 25 22:12:11 +0000 2017,21047,104230,FALSE,901205593054162945
Twitter for iPhone,"At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of government help!",Sat Aug 26 01:46:26 +0000 2017,29500,140436,FALSE,901259509632573440
Twitter for iPhone,"RT @realDonaldTrump: At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of go…",Sat Aug 26 01:48:01 +0000 2017,1096,0,TRUE,901259908137594881
Twitter for iPhone,I am pleased to inform you that I have just granted a full Pardon to 85 year old American patriot Sheriff Joe Arpaio. He kept Arizona safe!,Sat Aug 26 02:00:33 +0000 2017,35477,149540,FALSE,901263061511794688
Twitter for iPhone,We will remain fully engaged w/ open lines of communication as #HurricaneHarvey makes landfall. America is w/ you! @GovAbbott @FEMA @DHSgov https://t.co/PryIqRxgLr,Sat Aug 26 04:47:27 +0000 2017,12145,51941,FALSE,901305065885114368
Twitter for iPhone,RT @GovAbbott: To ensure your safety ahead of #Harvey heed warnings from local officials &amp; review important safety information. https://t.c…,Sat Aug 26 11:17:16 +0000 2017,3682,0,TRUE,901403166658498560
Twitter for iPhone,You are doing a great job - the world is watching! Be safe. https://t.co/PJLdxy3hD9,Sat Aug 26 11:21:54 +0000 2017,8828,47886,FALSE,901404330024218624
Twitter for iPhone,RT @EPAScottPruitt: Thoughts and prayers for those in Texas &amp; Louisiana. I am closely monitoring #Harvey developments along with @fema &amp; @E…,Sat Aug 26 11:22:32 +0000 2017,4631,0,TRUE,901404488610787328
Twitter for iPhone,RT @VP: All Americans in harms way need to be prepared and should continue visiting https://t.co/2H22XpTtPj for critical updates on #Hurric…,Sat Aug 26 11:23:50 +0000 2017,6879,0,TRUE,901404817008021505
Twitter for iPhone,".@ChuckGrassley - got your message loud and clear. We have fantastic people on the ground, got there long before #Harvey. So far, so good!",Sat Aug 26 11:32:44 +0000 2017,11097,56514,FALSE,901407059547226112
Twitter for iPhone,"Closely monitoring #HurricaneHarvey from Camp David. We are leaving nothing to chance. City, State and Federal Govs. working great together!",Sat Aug 26 11:52:19 +0000 2017,14595,78264,FALSE,901411986302488576
Twitter for iPhone,THANK YOU to all of the great volunteers helping out with #HurricaneHarvey relief in Texas! https://t.co/Ds95oSgo8f,Sat Aug 26 19:46:30 +0000 2017,17056,74246,FALSE,901531320052051971
Twitter for iPhone,"Wonderful coordination between Federal, State and Local Governments in the Great State of Texas - TEAMWORK! Record setting rainfall.",Sat Aug 26 22:57:22 +0000 2017,18560,93444,FALSE,901579350662938624
Twitter for iPhone,"A great book by a great guy, highly recommended! https://t.co/3jbDDN8YmJ",Sun Aug 27 11:45:04 +0000 2017,14066,56138,FALSE,901772550405070848
Twitter for iPhone,Great coordination between agencies at all levels of government. Continuing rains and flash floods are being dealt with. Thousands rescued.,Sun Aug 27 12:04:05 +0000 2017,14243,79142,FALSE,901777333513854976
Twitter for iPhone,Many people are now saying that this is the worst storm/hurricane they have ever seen. Good news is that we have great talent on the ground.,Sun Aug 27 12:25:54 +0000 2017,10653,61923,FALSE,901782823522185218
Twitter for iPhone,I will be going to Texas as soon as that trip can be made without causing disruption. The focus must be life and safety.,Sun Aug 27 12:59:56 +0000 2017,22982,112926,FALSE,901791391130554370
Twitter for iPhone,"I will also be going to a wonderful state, Missouri, that I won by a lot in '16. Dem C.M. is opposed to big tax cuts. Republican will win S!",Sun Aug 27 13:15:18 +0000 2017,12499,68292,FALSE,901795255086968833
Twitter for iPhone,"Wow - Now experts are calling #Harvey a once in 500 year flood! We have an all out effort going, and going well!",Sun Aug 27 13:25:50 +0000 2017,13312,62989,FALSE,901797906046439426
Twitter for iPhone,"With Mexico being one of the highest crime Nations in the world, we must have THE WALL. Mexico will pay for it through reimbursement/other.",Sun Aug 27 13:44:11 +0000 2017,26925,103497,FALSE,901802524981817344
Twitter for iPhone,"We are in the NAFTA (worst trade deal ever made) renegotiation process with Mexico &amp; Canada.Both being very difficult,may have to terminate?",Sun Aug 27 13:51:35 +0000 2017,19214,82758,FALSE,901804388649500672
Twitter for iPhone,Going to a Cabinet Meeting (tele-conference) at 11:00 A.M. on #Harvey. Even experts have said they've never seen one like this!,Sun Aug 27 14:31:35 +0000 2017,11065,54940,FALSE,901814456505831424
Twitter for iPhone,Major rescue operations underway!,Sun Aug 27 14:39:32 +0000 2017,15578,84755,FALSE,901816453736919040
Twitter for iPhone,"HISTORIC rainfall in Houston, and all over Texas. Floods are unprecedented, and more rain coming. Spirit of the people is incredible.Thanks!",Sun Aug 27 23:01:06 +0000 2017,22608,109527,FALSE,901942677461229569
Twitter for iPhone,"RT @DineshDSouza: Finally, as if by accident, the @washingtonpost breaks down &amp; admits the truth about where the violence is coming from ht…",Mon Aug 28 13:08:39 +0000 2017,31015,0,TRUE,902155972990382081
Twitter for iPhone,"RT @KatiePavlich: Your boss pardoned a traitor who gave U.S. enemies state secrets, he also pardoned a terrorist who killed Americans. Spar…",Mon Aug 28 13:08:54 +0000 2017,27208,0,TRUE,902156034348904450
Twitter for iPhone,"RT @Inspire_Us: No color, no religion, no nationality should come between us, we are all children of God. - Mother Teresa",Mon Aug 28 13:11:47 +0000 2017,12688,0,TRUE,902156761901264896
Twitter for iPhone,RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,Mon Aug 28 13:13:16 +0000 2017,12773,0,TRUE,902157132270899200
Twitter for iPhone,"RT @NWSHouston: Historic flooding is still ongoing across the area. If evacuated, please DO NOT return home until authorities indicate it i…",Tue Aug 29 11:22:40 +0000 2017,5207,0,TRUE,902491685720076288
Twitter for iPhone,RT @TXMilitary: #PhotosFromTheField: Aerial photos from our rescue crews earlier today. #Harvey #TMDHarvey @USNationalGuard https://t.co/fA…,Tue Aug 29 11:22:57 +0000 2017,7479,0,TRUE,902491758235406346
Twitter for iPhone,"RT @TheFive: ""Trump just won on law &amp; order and now he's delivering the goods."" -@jessebwatters #thefive",Tue Aug 29 11:31:46 +0000 2017,7469,0,TRUE,902493977533968384
Twitter for iPhone,Leaving now for Texas!,Tue Aug 29 12:10:30 +0000 2017,22210,143575,FALSE,902503724274331653
Twitter for iPhone,.@foxandfriends   We are not looking to fill all of those positions. Don't need many of them - reduce size of government. @IngrahamAngle,Tue Aug 29 12:26:55 +0000 2017,17234,80437,FALSE,902507855584092160
Twitter for iPhone,RT @BrazoriaCounty: https://t.co/sUTyXBzer9,Tue Aug 29 16:06:57 +0000 2017,15341,0,TRUE,902563229968228353
Twitter for iPhone,"The U.S. has been talking to North Korea, and paying them extortion money, for 25 years. Talking is not the answer!",Wed Aug 30 12:47:52 +0000 2017,14522,111271,FALSE,902875515534626817
Twitter for iPhone,"After witnessing first hand the horror &amp; devastation caused by Hurricane Harvey,my heart goes out even more so to the great people of Texas!",Wed Aug 30 13:12:29 +0000 2017,24876,118782,FALSE,902881712010653697
Twitter for iPhone,"After reading the false reporting and even ferocious anger in some dying magazines, it makes me wonder, WHY? All I want to do is #MAGA!",Wed Aug 30 13:27:47 +0000 2017,28527,109867,FALSE,902885560552960000
Twitter for iPhone,Will be leaving for Missouri soon for a speech on tax cuts and tax reform - so badly needed!,Wed Aug 30 13:42:20 +0000 2017,14174,83586,FALSE,902889225061896196
Twitter for iPhone,"Texas &amp; Louisiana: We are w/ you today, we are w/ you tomorrow, &amp; we will be w/ you EVERY SINGLE DAY AFTER, to restore, recover, &amp; REBUILD! https://t.co/YQb82K2VSB",Wed Aug 30 19:38:41 +0000 2017,27108,99389,FALSE,902978901223366656
Twitter for iPhone,RT @IvankaTrump: We must reform our tax code so that all Americans can succeed in our modern economy &amp; achieve the American Dream! #TaxRefo…,Thu Aug 31 00:50:13 +0000 2017,10332,0,TRUE,903057301032108032
Media Studio,First responders have been doing heroic work. Their courage &amp; devotion has saved countless lives – they represent the very best of America! https://t.co/I0gvCQLTKO,Thu Aug 31 01:00:50 +0000 2017,23053,101520,FALSE,903059975437733888
Twitter for iPhone,RT @SecShulkin: Our Mobile Vet Center set up and ready to help #Veterans impacted by #HurricaneHarvey in Corpus Christi. https://t.co/P3qNX…,Thu Aug 31 01:29:31 +0000 2017,8566,0,TRUE,903067192756928512
Twitter for iPhone,RT @FoxNews: .@KellyannePolls on Harvey recovery: We hope when it comes to basic Hurricane Harvey funding that we can rely upon a nonpartis…,Thu Aug 31 12:35:50 +0000 2017,7231,0,TRUE,903234878124249090
Twitter for iPhone,"THANK YOU to all of the incredible HEROES in Texas. America is with you! #TexasStrong 
https://t.co/8N4ABo9Ihp",Thu Aug 31 20:06:35 +0000 2017,31751,123076,FALSE,903348312421670912
Twitter for iPhone,"Texas is heeling fast thanks to all of the great men &amp; women who have been working so hard. But still, so much to do. Will be back tomorrow!",Fri Sep 01 11:50:34 +0000 2017,4996,22450,FALSE,903585873614303234
Twitter for iPhone,"Wow, looks like James Comey exonerated Hillary Clinton long before the investigation was over...and so much more. A rigged system!",Fri Sep 01 11:56:45 +0000 2017,42941,137366,FALSE,903587428488839170
Twitter for iPhone,General John Kelly is doing a great job as Chief of Staff. I could not be happier or more impressed - and this Administration continues to..,Fri Sep 01 12:35:27 +0000 2017,13935,76071,FALSE,903597166249246720
Twitter for iPhone,...get things done at a record clip. Many big decisions to be made over the coming days and weeks. AMERICA FIRST!,Fri Sep 01 12:47:46 +0000 2017,13799,69806,FALSE,903600265420578819
Twitter for iPhone,Texas is healing fast thanks to all of the great men &amp; women who have been working so hard. But still so much to do. Will be back tomorrow!,Fri Sep 01 12:58:48 +0000 2017,18432,98350,FALSE,903603043714957312
Media Studio,"'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas https://t.co/shen5JxChQ https://t.co/MpLB7WpxfT",Fri Sep 01 19:47:23 +0000 2017,24788,79095,FALSE,903705867891204096
Twitter for iPhone,Stock Market up 5 months in a row!,Fri Sep 01 23:47:38 +0000 2017,17967,95677,FALSE,903766326631698432
Twitter for iPhone,I will be going to Texas and Louisiana tomorrow with First Lady. Great progress being made! Spending weekend working at White House.,Sat Sep 02 00:03:00 +0000 2017,17187,100032,FALSE,903770196388831233
Twitter for iPhone,"On behalf of @FLOTUS Melania &amp; myself, THANK YOU for today's update &amp; GREAT WORK! #SouthernBaptist @SendRelief, @RedCross &amp; @SalvationArmyUS https://t.co/DLgFNiCxN2",Sat Sep 02 00:34:32 +0000 2017,13335,62723,FALSE,903778130850131970
Twitter for iPhone,Departing for Texas and Louisiana with @FLOTUS Melania right now @JBA_NAFW. We will see you soon. America is with you! https://t.co/z3bHVdJVPr,Sat Sep 02 13:58:37 +0000 2017,14873,78403,FALSE,903980484966752257
Twitter for iPhone,"TEXAS: We are with you today, we are with you tomorrow, and we will be with you EVERY SINGLE DAY AFTER, to restore, recover, and REBUILD! https://t.co/p1Fh8jmmFA",Sat Sep 02 16:56:51 +0000 2017,26026,110225,FALSE,904025340049285121
Twitter for iPhone,"Together, we will prevail in the GREAT state of Texas. We love you!

GOD BLESS TEXAS &amp; GOD BLESS THE USA🇺🇸 https://t.co/1rzmEenQIb",Sun Sep 03 01:55:30 +0000 2017,42565,140941,FALSE,904160894661296130
Twitter for iPhone,RT @ColumbiaBugle: @realDonaldTrump Love our @FLOTUS! https://t.co/6LT9mLAJ86,Sun Sep 03 02:40:24 +0000 2017,9085,0,TRUE,904172194737123328
Twitter for iPhone,RT @ColumbiaBugle: @realDonaldTrump @FLOTUS President Trump greeting families affected by Hurricane Harvey. #TexasStrong https://t.co/5Ga3d…,Sun Sep 03 02:41:40 +0000 2017,7592,0,TRUE,904172511222525955
Twitter for iPhone,RT @Team_Trump45: @realDonaldTrump  https://t.co/o1x6X2qQdM,Sun Sep 03 02:42:36 +0000 2017,24744,0,TRUE,904172749135994882
Twitter for iPhone,"The Manufacturing Index rose to 59%, the highest level since early 2011 - and we can do much better!",Sun Sep 03 02:50:58 +0000 2017,13924,69553,FALSE,904174851627286530
Twitter for iPhone,"Just got back to the White House from the Great States of Texas and Louisiana, where things are going well. Such cooperation &amp; coordination!",Sun Sep 03 02:57:43 +0000 2017,15380,91103,FALSE,904176553621307396
Twitter for iPhone,"Remember, Sunday is National Prayer Day (by Presidential Proclamation)!",Sun Sep 03 03:02:31 +0000 2017,33480,132139,FALSE,904177758489776129
Twitter for iPhone,"So much SPIRIT in LA! Thank you to all of our HEREOS who saved many lives. An honor to spend time w/ @NationalGuard, #LEOs &amp; the #CajunNavy! https://t.co/7PEtSL6RKF",Sun Sep 03 05:17:04 +0000 2017,19523,79732,FALSE,904211620896886785
Twitter for iPhone,North Korea has conducted a major Nuclear Test. Their words and actions continue to be very hostile and dangerous to the United States.....,Sun Sep 03 11:30:41 +0000 2017,28307,94390,FALSE,904305644651634688
Twitter for iPhone,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",Sun Sep 03 11:39:38 +0000 2017,24112,93269,FALSE,904307898213433344
Twitter for iPhone,"South Korea is finding, as I have told them, that their talk of appeasement with North Korea will not work, they only understand one thing!",Sun Sep 03 11:46:07 +0000 2017,25737,93883,FALSE,904309527381716992
Twitter for iPhone,"I will be meeting General Kelly, General Mattis and other military leaders at the White House to discuss North Korea. Thank you.",Sun Sep 03 16:07:32 +0000 2017,27471,128967,FALSE,904375314830249984
Twitter for iPhone,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",Sun Sep 03 16:14:31 +0000 2017,46856,171720,FALSE,904377075049656322
Twitter for iPhone,"We are building our future with American hands, American labor, American iron, aluminum and steel. Happy #LaborDay! https://t.co/lyvtNfQ5IO",Mon Sep 04 16:38:46 +0000 2017,27290,120986,FALSE,904745562771259392
Twitter for iPhone,Big week coming up!,Tue Sep 05 02:49:26 +0000 2017,26476,99412,FALSE,904899243906879488
Twitter for iPhone,"Congress, get ready to do your job - DACA!",Tue Sep 05 12:04:43 +0000 2017,25910,104531,FALSE,905038986883850240
Twitter for iPhone,"RT @DanScavino: 'Trump as Commander in Chief, Making the Hard Decisions' by LTG (Ret) Kellogg, a highly decorated Vietnam War Vet: https://…",Tue Sep 05 12:07:09 +0000 2017,5658,0,TRUE,905039597050187777
Twitter for iPhone,I am allowing Japan &amp; South Korea to buy a substantially increased amount of highly sophisticated military equipment from the United States.,Tue Sep 05 12:36:57 +0000 2017,33372,125347,FALSE,905047095488516098
